id,run_time,status,abort_reason,duration_ms,signals_scanned,signals_approved,node_summary,created_at
124,2026-07-15 17:19:12.403905+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:19:12.404071+00
125,2026-07-15 17:24:12.527188+00,ABORTED,pre_flight_failed,92,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:24:12.527393+00
126,2026-07-15 17:29:12.642311+00,ABORTED,pre_flight_failed,82,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:29:12.642477+00
127,2026-07-15 17:34:12.755358+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:34:12.755525+00
128,2026-07-15 17:39:12.870908+00,ABORTED,pre_flight_failed,86,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:39:12.871041+00
129,2026-07-15 17:44:12.988453+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:44:12.98862+00
130,2026-07-15 17:49:13.104835+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:49:13.105001+00
131,2026-07-15 17:54:13.218071+00,ABORTED,pre_flight_failed,83,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:54:13.218242+00
132,2026-07-15 17:59:13.337475+00,ABORTED,pre_flight_failed,89,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 17:59:13.337599+00
133,2026-07-15 18:04:13.455271+00,ABORTED,pre_flight_failed,87,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:04:13.455442+00
134,2026-07-15 18:09:13.5734+00,ABORTED,pre_flight_failed,86,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:09:13.573567+00
135,2026-07-15 18:14:13.693031+00,ABORTED,pre_flight_failed,88,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:14:13.693189+00
136,2026-07-15 18:19:13.809329+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:19:13.809442+00
137,2026-07-15 18:24:13.925296+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:24:13.925485+00
138,2026-07-15 18:29:14.041073+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:29:14.041216+00
139,2026-07-15 18:34:14.162078+00,ABORTED,pre_flight_failed,90,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:34:14.162239+00
140,2026-07-15 18:39:14.282689+00,ABORTED,pre_flight_failed,88,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:39:14.282884+00
141,2026-07-15 18:44:14.399441+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:44:14.399655+00
142,2026-07-15 18:49:14.529496+00,ABORTED,pre_flight_failed,92,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:49:14.52969+00
143,2026-07-15 18:54:14.639409+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:54:14.639531+00
144,2026-07-15 18:59:14.761749+00,ABORTED,pre_flight_failed,92,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 18:59:14.761917+00
145,2026-07-15 19:04:14.887945+00,ABORTED,pre_flight_failed,93,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:04:14.888099+00
146,2026-07-15 19:09:15.005442+00,ABORTED,pre_flight_failed,86,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:09:15.005566+00
147,2026-07-15 19:14:15.120629+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:14:15.120751+00
148,2026-07-15 19:19:15.236148+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:19:15.236366+00
149,2026-07-15 19:24:15.353031+00,ABORTED,pre_flight_failed,86,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:24:15.353178+00
150,2026-07-15 19:29:15.463461+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:29:15.463583+00
151,2026-07-15 19:34:15.579903+00,ABORTED,pre_flight_failed,87,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:34:15.580026+00
152,2026-07-15 19:39:15.69431+00,ABORTED,pre_flight_failed,83,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:39:15.694475+00
153,2026-07-15 19:44:15.801822+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:44:15.802012+00
154,2026-07-15 19:49:15.911065+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:49:15.911224+00
155,2026-07-15 19:54:16.021544+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:54:16.021668+00
156,2026-07-15 19:59:16.132846+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 19:59:16.132968+00
157,2026-07-15 20:04:16.247777+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:04:16.2479+00
158,2026-07-15 20:09:16.373818+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:09:16.373983+00
159,2026-07-15 20:14:16.493711+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:14:16.493878+00
160,2026-07-15 20:19:16.612045+00,ABORTED,pre_flight_failed,88,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:19:16.612179+00
161,2026-07-15 20:24:16.723774+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:24:16.72394+00
162,2026-07-15 20:29:16.830307+00,ABORTED,pre_flight_failed,75,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:29:16.830501+00
163,2026-07-15 20:34:16.942451+00,ABORTED,pre_flight_failed,82,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:34:16.942619+00
164,2026-07-15 20:39:17.053464+00,ABORTED,pre_flight_failed,78,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:39:17.053632+00
165,2026-07-15 20:44:17.167904+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:44:17.168059+00
166,2026-07-15 20:49:17.28475+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:49:17.284874+00
167,2026-07-15 20:54:17.398332+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:54:17.398499+00
168,2026-07-15 20:59:17.512114+00,ABORTED,pre_flight_failed,82,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 20:59:17.51225+00
169,2026-07-15 21:04:17.626143+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:04:17.626325+00
170,2026-07-15 21:09:17.731004+00,ABORTED,pre_flight_failed,73,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:09:17.73116+00
171,2026-07-15 21:14:17.843988+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:14:17.844112+00
172,2026-07-15 21:19:17.956775+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:19:17.956897+00
173,2026-07-15 21:24:18.066828+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:24:18.066998+00
174,2026-07-15 21:29:18.178028+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:29:18.178171+00
175,2026-07-15 21:34:18.306429+00,ABORTED,pre_flight_failed,94,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:34:18.306652+00
176,2026-07-15 21:39:18.423732+00,ABORTED,pre_flight_failed,83,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:39:18.4239+00
177,2026-07-15 21:44:18.531115+00,ABORTED,pre_flight_failed,75,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:44:18.531257+00
178,2026-07-15 21:49:18.635702+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:49:18.635825+00
179,2026-07-15 21:54:18.744327+00,ABORTED,pre_flight_failed,78,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:54:18.744498+00
180,2026-07-15 21:59:18.856688+00,ABORTED,pre_flight_failed,82,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 21:59:18.856821+00
181,2026-07-15 22:04:18.971983+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:04:18.972181+00
182,2026-07-15 22:09:19.089477+00,ABORTED,pre_flight_failed,86,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:09:19.0896+00
183,2026-07-15 22:14:19.201958+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:14:19.202111+00
184,2026-07-15 22:19:19.314638+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:19:19.314809+00
185,2026-07-15 22:24:19.427819+00,ABORTED,pre_flight_failed,83,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:24:19.428008+00
186,2026-07-15 22:29:19.534395+00,ABORTED,pre_flight_failed,75,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:29:19.534519+00
187,2026-07-15 22:34:19.657764+00,ABORTED,pre_flight_failed,92,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:34:19.65789+00
188,2026-07-15 22:39:19.768942+00,ABORTED,pre_flight_failed,74,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:39:19.769133+00
189,2026-07-15 22:44:19.876416+00,ABORTED,pre_flight_failed,77,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:44:19.876568+00
190,2026-07-15 22:49:19.984105+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:49:19.984258+00
191,2026-07-15 22:54:20.091135+00,ABORTED,pre_flight_failed,77,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:54:20.091343+00
192,2026-07-15 22:59:20.200748+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 22:59:20.200915+00
193,2026-07-15 23:04:20.307996+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:04:20.30819+00
194,2026-07-15 23:09:20.412279+00,ABORTED,pre_flight_failed,75,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:09:20.412414+00
195,2026-07-15 23:14:20.523733+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:14:20.523883+00
196,2026-07-15 23:19:20.631184+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:19:20.631393+00
197,2026-07-15 23:24:20.735478+00,ABORTED,pre_flight_failed,75,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:24:20.735601+00
198,2026-07-15 23:29:20.84851+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:29:20.848708+00
199,2026-07-15 23:34:20.956959+00,ABORTED,pre_flight_failed,77,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:34:20.957154+00
200,2026-07-15 23:39:21.063982+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:39:21.064176+00
201,2026-07-15 23:44:21.169982+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:44:21.170138+00
202,2026-07-15 23:49:21.284021+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:49:21.284157+00
203,2026-07-15 23:54:21.390473+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:54:21.390638+00
204,2026-07-15 23:59:21.4993+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-15 23:59:21.499467+00
205,2026-07-16 00:04:21.614394+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:04:21.614518+00
206,2026-07-16 00:09:21.72133+00,ABORTED,pre_flight_failed,74,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:09:21.721518+00
207,2026-07-16 00:14:21.843133+00,ABORTED,pre_flight_failed,90,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:14:21.843329+00
208,2026-07-16 00:19:21.959973+00,ABORTED,pre_flight_failed,82,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:19:21.960129+00
209,2026-07-16 00:24:22.071646+00,ABORTED,pre_flight_failed,78,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:24:22.071787+00
210,2026-07-16 00:29:22.181253+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:29:22.181393+00
211,2026-07-16 00:34:22.29264+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:34:22.292809+00
212,2026-07-16 00:39:22.404148+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:39:22.404347+00
213,2026-07-16 00:44:22.517792+00,ABORTED,pre_flight_failed,82,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:44:22.517986+00
214,2026-07-16 00:49:22.628136+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:49:22.628309+00
215,2026-07-16 00:54:22.745537+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:54:22.745736+00
216,2026-07-16 00:59:22.856043+00,ABORTED,pre_flight_failed,77,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 00:59:22.856204+00
217,2026-07-16 01:04:22.969839+00,ABORTED,pre_flight_failed,83,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:04:22.969961+00
218,2026-07-16 01:09:23.081938+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:09:23.082091+00
219,2026-07-16 01:14:23.188145+00,ABORTED,pre_flight_failed,75,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:14:23.188345+00
220,2026-07-16 01:19:23.301614+00,ABORTED,pre_flight_failed,85,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:19:23.301737+00
221,2026-07-16 01:24:23.421092+00,ABORTED,pre_flight_failed,87,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:24:23.421257+00
222,2026-07-16 01:29:23.540766+00,ABORTED,pre_flight_failed,87,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:29:23.540935+00
223,2026-07-16 01:34:23.652247+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:34:23.652441+00
224,2026-07-16 01:39:23.767907+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:39:23.768102+00
225,2026-07-16 01:44:23.879535+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:44:23.879704+00
226,2026-07-16 01:49:23.989857+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:49:23.990023+00
227,2026-07-16 01:54:24.098476+00,ABORTED,pre_flight_failed,78,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:54:24.098669+00
228,2026-07-16 01:59:24.212132+00,ABORTED,pre_flight_failed,82,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 01:59:24.212304+00
229,2026-07-16 02:04:24.327796+00,ABORTED,pre_flight_failed,84,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:04:24.32792+00
230,2026-07-16 02:09:24.440143+00,ABORTED,pre_flight_failed,80,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:09:24.440313+00
231,2026-07-16 02:14:24.550133+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:14:24.550376+00
232,2026-07-16 02:19:24.667257+00,ABORTED,pre_flight_failed,86,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:19:24.667451+00
233,2026-07-16 02:24:24.774635+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:24:24.774759+00
234,2026-07-16 02:29:24.883318+00,ABORTED,pre_flight_failed,79,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:29:24.883441+00
235,2026-07-16 02:34:24.996719+00,ABORTED,pre_flight_failed,83,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:34:24.996856+00
236,2026-07-16 02:39:25.107543+00,ABORTED,pre_flight_failed,77,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:39:25.10771+00
237,2026-07-16 02:44:25.236086+00,ABORTED,pre_flight_failed,96,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:44:25.236245+00
238,2026-07-16 02:49:25.350336+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:49:25.350466+00
239,2026-07-16 02:54:25.457345+00,ABORTED,pre_flight_failed,76,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:54:25.457515+00
240,2026-07-16 02:59:25.56848+00,ABORTED,pre_flight_failed,81,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 02:59:25.568648+00
241,2026-07-16 03:04:25.674153+00,ABORTED,pre_flight_failed,74,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-16 03:04:25.674416+00
