id,run_time,pipeline_run_id,symbol,scan_id,live_dqs,live_side,live_strategy,live_session,live_tech_raw,live_struct_raw,live_ctx_raw,live_decision,shadow_dqs_empirical,shadow_dqs_delta,shadow_kelly_mult,shadow_kelly_vetoed,shadow_crowded,shadow_crowd_penalty,shadow_cascade_vetoed,shadow_cascade_reason,shadow_crowd_vetoed,shadow_crowd_ls_ratio,shadow_dqs85_vetoed,shadow_decision,shadow_dqs_final,shadow_position_mult,data_quality_score,data_quality_gated,breakdown,actual_pnl,actual_outcome,resolved_at
56,2026-07-05 08:25:04.906433,2026-07-05T08:25:04.906433+00:00,BTCUSDT,7a4ab4c8-dc00-4c29-b1b2-35708167db51,76.99,LONG,mean_reversion,london,13.00,80.50,95.00,APPROVED,25.37,-51.62,1.00,f,t,-10.00,f,,f,,f,SAME,66.99,1.00,83.22,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 2}, ""crowded_symbols"": [""SOLUSDT"", ""BTCUSDT""]}, ""data_quality"": {""gated"": false, ""score"": 83.22, ""outlier"": 100.0, ""freshness"": 58.05, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
57,2026-07-05 08:25:04.906433,2026-07-05T08:25:04.906433+00:00,SOLUSDT,3e4cef99-60cf-4ef1-995c-7d4b71b857b1,78.78,LONG,mean_reversion,london,28.00,69.50,95.00,APPROVED,35.32,-43.46,1.00,f,t,-10.00,f,,f,,f,SAME,68.78,1.00,83.22,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 2}, ""crowded_symbols"": [""SOLUSDT"", ""BTCUSDT""]}, ""data_quality"": {""gated"": false, ""score"": 83.22, ""outlier"": 100.0, ""freshness"": 58.05, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
60,2026-07-05 09:55:42.834983,2026-07-05T09:55:42.834983+00:00,SOLUSDT,68c9a46c-0112-411c-bf9e-0216cb4054f0,78.78,SHORT,mean_reversion,london,13.00,75.75,95.00,APPROVED,25.75,-53.03,1.00,f,f,0.00,f,,f,,f,SAME,78.78,1.00,82.79,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.79, ""outlier"": 100.0, ""freshness"": 56.98, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
61,2026-07-05 09:55:42.834983,2026-07-05T09:55:42.834983+00:00,XRPUSDT,0734a2dc-63c5-4e73-acf1-03d630e02e2b,56.26,SHORT,mean_reversion,london,13.00,60.50,95.00,APPROVED,12.27,-43.99,0.40,f,f,0.00,f,,f,,f,REDUCED,56.26,0.40,82.79,f,"{""kelly"": {""mult"": 0.4, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.79, ""outlier"": 100.0, ""freshness"": 56.98, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
62,2026-07-05 10:10:48.784727,2026-07-05T10:10:48.784727+00:00,SOLUSDT,f8cebf4b-cbd2-4c32-925b-aa54886b92be,69.65,SHORT,mean_reversion,london,13.00,64.50,95.00,APPROVED,15.93,-53.72,0.12,f,f,0.00,f,,f,,f,REDUCED,69.65,0.12,82.73,f,"{""kelly"": {""mult"": 0.115, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.73, ""outlier"": 100.0, ""freshness"": 56.82, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
65,2026-07-05 12:02:51.306459,2026-07-05T12:02:51.306459+00:00,ETHUSDT,2f401bb4-b253-4c1f-9369-5f5bef85e477,54.19,SHORT,trend_following,london,26.50,68.00,70.00,APPROVED,26.03,-28.16,0.50,f,f,0.00,f,,f,,f,REDUCED,54.19,0.50,78.00,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.0, ""outlier"": 100.0, ""freshness"": 45.01, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
66,2026-07-05 12:02:51.306459,2026-07-05T12:02:51.306459+00:00,SOLUSDT,646720e8-a823-46ad-8769-31cc56bbae81,69.65,SHORT,mean_reversion,london,13.00,64.50,95.00,APPROVED,15.93,-53.72,0.12,f,f,0.00,f,,f,,f,REDUCED,69.65,0.12,78.00,f,"{""kelly"": {""mult"": 0.115, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.0, ""outlier"": 100.0, ""freshness"": 45.01, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
59,2026-07-05 09:40:34.596952,2026-07-05T09:40:34.596952+00:00,XRPUSDT,1456c203-4c8e-45aa-9a4c-02f65c3b9115,56.26,SHORT,mean_reversion,london,28.00,77.00,95.00,APPROVED,21.47,-34.79,0.40,f,f,0.00,f,,f,,f,REDUCED,56.26,0.40,82.87,f,"{""kelly"": {""mult"": 0.4, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.87, ""outlier"": 100.0, ""freshness"": 57.18, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",6.67,t,2026-07-06 14:26:08.726179
129,2026-07-07 12:28:14.739561,2026-07-07T12:28:14.739561+00:00,BTCUSDT,d52333af-00a9-4501-9fdf-85f4ff54f368,68.04,LONG,mean_reversion,london,16.00,58.50,95.00,APPROVED,17.05,-50.99,0.12,f,f,0.00,f,,f,,f,REDUCED,68.04,0.12,69.08,f,"{""kelly"": {""mult"": 0.115, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 69.08, ""outlier"": 90.0, ""freshness"": 27.69, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
63,2026-07-05 11:32:37.337736,2026-07-05T11:32:37.337736+00:00,SOLUSDT,9f4fbe62-88d3-418b-978d-135608aabc64,69.65,SHORT,mean_reversion,london,13.00,64.50,95.00,APPROVED,15.93,-53.72,0.12,f,f,0.00,f,,f,,f,REDUCED,69.65,0.12,88.20,f,"{""kelly"": {""mult"": 0.115, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 88.2, ""outlier"": 100.0, ""freshness"": 70.49, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-24.53,f,2026-07-06 16:12:10.930188
64,2026-07-05 11:47:42.492066,2026-07-05T11:47:42.492066+00:00,SOLUSDT,602b224b-2bf5-4bab-8c99-78f9aa515c61,78.78,SHORT,mean_reversion,london,13.00,82.00,95.00,APPROVED,26.15,-52.63,1.00,f,f,0.00,f,,f,,f,SAME,78.78,1.00,88.10,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 88.1, ""outlier"": 100.0, ""freshness"": 70.25, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",-24.53,f,2026-07-06 16:27:16.836812
43,2026-07-05 05:53:58.117267,2026-07-05T05:53:58.117267+00:00,SOLUSDT,b60f3a84-3d3f-497e-8f59-f452eaff3a05,78.00,LONG,trend_following,asian,56.00,64.50,75.00,APPROVED,60.47,-17.53,2.00,f,t,-10.00,f,,f,,f,BOOSTED,68.00,2.00,83.96,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 2}, ""crowded_symbols"": [""SOLUSDT"", ""BTCUSDT""]}, ""data_quality"": {""gated"": false, ""score"": 83.96, ""outlier"": 100.0, ""freshness"": 59.9, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",4.87,t,2026-07-06 14:24:59.518055
58,2026-07-05 09:25:28.442901,2026-07-05T09:25:28.442901+00:00,XRPUSDT,d8dc88e7-9a23-46bc-8b94-da7bc4c5c4c1,56.26,SHORT,mean_reversion,london,28.00,77.00,95.00,APPROVED,21.47,-34.79,0.40,f,f,0.00,f,,f,,f,REDUCED,56.26,0.40,92.95,f,"{""kelly"": {""mult"": 0.4, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 92.95, ""outlier"": 100.0, ""freshness"": 82.38, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",6.67,t,2026-07-06 14:24:59.535483
67,2026-07-06 14:24:52.230351,2026-07-06T14:24:52.230351+00:00,ETHUSDT,2262753c-10d1-49d3-9f46-4430a04c6a9d,54.19,SHORT,trend_following,london,26.50,68.00,70.00,APPROVED,26.03,-28.16,0.50,f,f,0.00,f,,f,,f,REDUCED,54.19,0.50,60.00,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
68,2026-07-06 14:24:52.230351,2026-07-06T14:24:52.230351+00:00,SOLUSDT,9dbcac2c-004c-4669-afcd-546bb659d73b,69.65,SHORT,mean_reversion,london,13.00,64.50,95.00,APPROVED,15.93,-53.72,0.12,f,f,0.00,f,,f,,f,REDUCED,69.65,0.12,60.00,f,"{""kelly"": {""mult"": 0.115, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
69,2026-07-06 14:26:08.409556,2026-07-06T14:26:08.409556+00:00,ETHUSDT,52c42678-099f-4e84-a1b8-7e94cda8566f,54.19,SHORT,trend_following,london,26.50,68.00,70.00,APPROVED,26.03,-28.16,0.50,f,f,0.00,f,,f,,f,REDUCED,54.19,0.50,60.00,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
70,2026-07-06 14:26:08.409556,2026-07-06T14:26:08.409556+00:00,SOLUSDT,9d05641b-08c5-46b1-a414-20e33fcfa9a6,69.65,SHORT,mean_reversion,london,13.00,64.50,95.00,APPROVED,15.93,-53.72,0.12,f,f,0.00,f,,f,,f,REDUCED,69.65,0.12,60.00,f,"{""kelly"": {""mult"": 0.115, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 60.0, ""outlier"": 100.0, ""freshness"": 0.0, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
71,2026-07-06 14:41:19.040307,2026-07-06T14:41:19.040307+00:00,ETHUSDT,b0363d5b-c845-4fe6-9295-13d85de97440,71.35,SHORT,mean_reversion,ny_open,36.50,72.50,62.50,APPROVED,52.74,-18.61,0.75,f,f,0.00,f,,f,,f,REDUCED,71.35,0.75,82.31,f,"{""kelly"": {""mult"": 0.75, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.31, ""outlier"": 100.0, ""freshness"": 55.78, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
72,2026-07-06 14:41:19.040307,2026-07-06T14:41:19.040307+00:00,SOLUSDT,44404700-bbe8-4319-b04f-1cff8cc11d3c,51.62,LONG,trend_following,ny_open,28.00,62.50,87.50,APPROVED,21.82,-29.80,0.50,f,f,0.00,f,,f,,f,REDUCED,51.62,0.50,82.31,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.31, ""outlier"": 100.0, ""freshness"": 55.78, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
73,2026-07-06 14:56:32.30923,2026-07-06T14:56:32.309230+00:00,ETHUSDT,2de71c5f-6d7f-4d05-af17-d9311405ff34,71.35,SHORT,mean_reversion,ny_open,36.50,72.50,62.50,APPROVED,52.74,-18.61,0.75,f,f,0.00,f,,f,,f,REDUCED,71.35,0.75,72.23,f,"{""kelly"": {""mult"": 0.75, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 72.23, ""outlier"": 100.0, ""freshness"": 30.58, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
74,2026-07-06 14:56:32.30923,2026-07-06T14:56:32.309230+00:00,SOLUSDT,5c487eb3-e2a9-4203-8c51-47f7c02fcead,66.62,LONG,trend_following,ny_open,28.00,78.75,87.50,APPROVED,37.71,-28.91,0.23,f,f,0.00,f,,f,,f,REDUCED,66.62,0.23,72.23,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 72.23, ""outlier"": 100.0, ""freshness"": 30.57, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
75,2026-07-06 15:11:39.467929,2026-07-06T15:11:39.467929+00:00,ETHUSDT,74d633fa-7a89-42ab-b450-73dbed0a297c,63.25,SHORT,mean_reversion,ny_open,36.50,54.00,62.50,APPROVED,43.35,-19.90,0.50,f,f,0.00,f,,f,,f,REDUCED,63.25,0.50,62.16,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 62.16, ""outlier"": 100.0, ""freshness"": 5.4, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
76,2026-07-06 15:11:39.467929,2026-07-06T15:11:39.467929+00:00,SOLUSDT,87177e3c-7398-4d23-a7a2-487c4abc82a5,66.62,LONG,trend_following,ny_open,28.00,78.75,87.50,APPROVED,37.71,-28.91,0.23,f,f,0.00,f,,f,,f,REDUCED,66.62,0.23,62.16,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 62.16, ""outlier"": 100.0, ""freshness"": 5.4, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
77,2026-07-06 15:57:00.990558,2026-07-06T15:57:00.990558+00:00,SOLUSDT,d403ab91-0a67-4464-83c4-cb0476a6518e,74.62,LONG,trend_following,ny_open,13.00,78.75,87.50,APPROVED,28.62,-46.00,1.50,f,f,0.00,f,,f,,f,BOOSTED,74.62,1.50,81.90,f,"{""kelly"": {""mult"": 1.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.9, ""outlier"": 100.0, ""freshness"": 54.76, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
78,2026-07-06 17:12:38.737931,2026-07-06T17:12:38.737931+00:00,ETHUSDT,47244ad1-749a-4dde-b74c-1215c55ce3f9,51.28,SHORT,mean_reversion,overlap,88.75,54.00,55.00,APPROVED,72.92,21.64,0.25,f,f,0.00,f,,f,,f,REDUCED,51.28,0.25,81.50,f,"{""kelly"": {""mult"": 0.25, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.5, ""outlier"": 100.0, ""freshness"": 53.74, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
79,2026-07-06 17:42:54.510714,2026-07-06T17:42:54.510714+00:00,ETHUSDT,b13d15d1-09df-430b-be63-d1bfb88fa11e,68.19,SHORT,mean_reversion,overlap,86.50,54.50,55.00,APPROVED,90.17,21.98,0.12,f,f,0.00,f,,f,,f,REDUCED,68.19,0.12,91.32,f,"{""kelly"": {""mult"": 0.115, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 91.32, ""outlier"": 100.0, ""freshness"": 78.3, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
80,2026-07-06 17:58:02.498707,2026-07-06T17:58:02.498707+00:00,ETHUSDT,1ce62c4a-9428-471d-91a3-7f68de49b9a8,75.98,SHORT,mean_reversion,overlap,86.50,81.00,55.00,APPROVED,99.73,23.75,1.00,f,f,0.00,f,,f,,f,SAME,75.98,1.00,81.23,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.23, ""outlier"": 100.0, ""freshness"": 53.07, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
81,2026-07-06 18:13:10.530858,2026-07-06T18:13:10.530858+00:00,ETHUSDT,39608c7e-06e7-4916-acde-1b9a40ff48eb,75.98,SHORT,mean_reversion,overlap,86.50,85.00,55.00,APPROVED,100.00,24.02,1.00,f,f,0.00,f,,f,,f,SAME,75.98,1.00,81.14,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.14, ""outlier"": 100.0, ""freshness"": 52.84, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
82,2026-07-06 19:13:37.192382,2026-07-06T19:13:37.192382+00:00,BTCUSDT,7b6acb2a-b379-4feb-a97c-ddf43296d430,84.00,LONG,trend_following,overlap,41.00,65.50,80.00,APPROVED,48.62,-35.38,2.50,f,f,0.00,f,,f,,f,BOOSTED,84.00,2.50,78.84,f,"{""kelly"": {""mult"": 2.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.84, ""outlier"": 90.0, ""freshness"": 52.1, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
83,2026-07-06 19:13:37.192382,2026-07-06T19:13:37.192382+00:00,ETHUSDT,f90fc274-aebb-47af-9271-5ee5b24cbccb,71.11,LONG,trend_following,overlap,69.00,74.75,55.00,APPROVED,82.06,10.95,1.50,f,f,0.00,f,,f,,f,BOOSTED,71.11,1.50,78.84,f,"{""kelly"": {""mult"": 1.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.84, ""outlier"": 90.0, ""freshness"": 52.1, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
84,2026-07-06 20:14:06.37544,2026-07-06T20:14:06.375440+00:00,ETHUSDT,f245cedb-2ca0-47e1-886b-6feba7381a78,53.58,LONG,trend_following,overlap,44.00,72.50,55.00,APPROVED,46.75,-6.83,0.50,f,f,0.00,f,,f,,f,REDUCED,53.58,0.50,78.52,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.52, ""outlier"": 90.0, ""freshness"": 51.3, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
85,2026-07-06 20:59:26.884054,2026-07-06T20:59:26.884054+00:00,ETHUSDT,5f5a39c9-8650-479a-9974-394cc7036381,61.04,SHORT,trend_following,ny_late,50.75,61.50,60.00,APPROVED,55.22,-5.82,1.00,f,f,0.00,f,,f,,f,SAME,61.04,1.00,78.29,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 78.29, ""outlier"": 90.0, ""freshness"": 50.74, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
86,2026-07-06 22:14:59.096808,2026-07-06T22:14:59.096808+00:00,ETHUSDT,4b23575e-5fe3-47ad-98c4-64ee53aef7cc,67.32,SHORT,trend_following,ny_late,73.00,80.00,60.00,APPROVED,75.67,8.35,0.23,f,f,0.00,f,,f,,f,REDUCED,67.32,0.23,77.94,f,"{""kelly"": {""mult"": 0.23, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 77.94, ""outlier"": 90.0, ""freshness"": 49.84, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
88,2026-07-06 22:45:13.406002,2026-07-06T22:45:13.406002+00:00,XRPUSDT,d6c31f78-67cc-4800-9f6a-efd86f430782,75.89,SHORT,trend_following,ny_late,41.50,72.50,85.00,APPROVED,49.50,-26.39,2.00,f,f,0.00,f,,f,,f,BOOSTED,75.89,2.00,89.76,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 89.76, ""outlier"": 100.0, ""freshness"": 74.39, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
